"Indicator","PUBLISH STATES","Year","WHO region","Country","Sex","Cause","Display Value","Numeric","Low","High","Comments"
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Malaysia","Male","Ischaemic heart disease","79 020","79019.95905","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Malaysia","Male","Trachea, bronchus, lung cancers","8091","8091.33290","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Malaysia","Male","Stroke","20 198","20197.95782","","",""
"Ambient air pollution attributable YLLs","Published","2016","Western Pacific","Malaysia","Male","Total","145105 [121911-171450]","145105.00000","121911.00000","171450.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Namibia","Both sexes","Lower respiratory infections","16 120","16120.44769","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Namibia","Both sexes","Chronic obstructive pulmonary disease","1919","1918.96764","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Namibia","Both sexes","Ischaemic heart disease","5369","5368.60691","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Namibia","Both sexes","Trachea, bronchus, lung cancers","187","186.51714","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Namibia","Both sexes","Stroke","3195","3194.92605","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Namibia","Both sexes","Total","26789 [19689-34151]","26789.00000","19689.00000","34151.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Namibia","Female","Lower respiratory infections","7586","7586.45645","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Namibia","Female","Chronic obstructive pulmonary disease","721","721.47780","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Namibia","Female","Ischaemic heart disease","2584","2583.87823","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Namibia","Female","Trachea, bronchus, lung cancers","71","70.95191","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Namibia","Female","Stroke","1744","1744.22434","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Namibia","Female","Total","12707 [9359-16162]","12707.00000","9359.00000","16162.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Namibia","Male","Lower respiratory infections","8534","8533.99124","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Namibia","Male","Chronic obstructive pulmonary disease","1197","1197.48988","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Namibia","Male","Ischaemic heart disease","2785","2784.72870","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Namibia","Male","Trachea, bronchus, lung cancers","116","115.56523","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Namibia","Male","Stroke","1451","1450.70174","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Namibia","Male","Total","14082 [10334-17982]","14082.00000","10334.00000","17982.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Niger","Both sexes","Lower respiratory infections","709 435","709435.26220","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Niger","Both sexes","Chronic obstructive pulmonary disease","16 810","16809.70401","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Niger","Both sexes","Ischaemic heart disease","64 801","64801.33325","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Niger","Both sexes","Trachea, bronchus, lung cancers","545","545.20408","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Niger","Both sexes","Stroke","44 897","44897.43835","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Niger","Both sexes","Total","836489 [689327-984051]","836489.00000","689327.00000","984051.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Niger","Female","Lower respiratory infections","350 697","350696.72190","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Niger","Female","Chronic obstructive pulmonary disease","7569","7568.87683","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Niger","Female","Ischaemic heart disease","27 808","27808.24011","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Niger","Female","Trachea, bronchus, lung cancers","159","159.00357","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Niger","Female","Stroke","23 090","23089.86230","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Niger","Female","Total","409323 [336576-482170]","409323.00000","336576.00000","482170.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Niger","Male","Lower respiratory infections","358 739","358738.57200","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Niger","Male","Chronic obstructive pulmonary disease","9241","9240.82718","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Niger","Male","Ischaemic heart disease","36 993","36993.09338","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Niger","Male","Trachea, bronchus, lung cancers","386","386.20050","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Niger","Male","Stroke","21 808","21807.57623","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Niger","Male","Total","427166 [352758-501881]","427166.00000","352758.00000","501881.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Nigeria","Both sexes","Lower respiratory infections","6 278 669","6278669.05100","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Nigeria","Both sexes","Chronic obstructive pulmonary disease","156 433","156432.80220","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Nigeria","Both sexes","Ischaemic heart disease","645 284","645284.36720","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Nigeria","Both sexes","Trachea, bronchus, lung cancers","7792","7792.42893","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Nigeria","Both sexes","Stroke","388 881","388881.08400","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Nigeria","Both sexes","Total","7477060 [6169920-8879634]","7477060.00000","6169920.00000","8879634.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Nigeria","Female","Lower respiratory infections","2 977 423","2977423.46300","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Nigeria","Female","Chronic obstructive pulmonary disease","88 387","88387.34570","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Nigeria","Female","Ischaemic heart disease","304 313","304313.18260","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Nigeria","Female","Trachea, bronchus, lung cancers","4009","4009.45316","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Nigeria","Female","Stroke","213 221","213221.08010","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Nigeria","Female","Total","3587355 [2972508-4256878]","3587355.00000","2972508.00000","4256878.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Nigeria","Male","Lower respiratory infections","3 301 246","3301245.85200","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Nigeria","Male","Chronic obstructive pulmonary disease","68 045","68045.45654","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Nigeria","Male","Ischaemic heart disease","340 971","340971.16890","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Nigeria","Male","Trachea, bronchus, lung cancers","3783","3782.97583","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Nigeria","Male","Stroke","175 660","175660.00590","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Nigeria","Male","Total","3889705 [3200450-4623346]","3889705.00000","3200450.00000","4623346.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Nicaragua","Both sexes","Lower respiratory infections","9409","9408.50052","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Nicaragua","Both sexes","Chronic obstructive pulmonary disease","2410","2409.71365","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Nicaragua","Both sexes","Ischaemic heart disease","14 507","14506.70355","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Nicaragua","Both sexes","Trachea, bronchus, lung cancers","808","808.02432","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Nicaragua","Both sexes","Stroke","4793","4792.79903","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Nicaragua","Both sexes","Total","31926 [26166-38525]","31926.00000","26166.00000","38525.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Nicaragua","Female","Lower respiratory infections","3754","3754.23376","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Nicaragua","Female","Chronic obstructive pulmonary disease","1127","1126.72730","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Nicaragua","Female","Ischaemic heart disease","6433","6433.28128","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Nicaragua","Female","Trachea, bronchus, lung cancers","315","314.99913","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Nicaragua","Female","Stroke","2400","2399.58969","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Nicaragua","Female","Total","14029 [11586-16839]","14029.00000","11586.00000","16839.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Nicaragua","Male","Lower respiratory infections","5654","5654.26651","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Nicaragua","Male","Chronic obstructive pulmonary disease","1283","1282.98635","","",""
"Ambient air pollution attributable YLLs","Published","2016","Americas","Nicaragua","Male","Ischaemic heart disease","8073","8073.42221","","",""
