"Indicator","PUBLISH STATES","Year","WHO region","Country","Sex","Cause","Display Value","Numeric","Low","High","Comments"
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","South-East Asia","Timor-Leste","Male","Stroke","11 [9–14]","11.21096","8.70893","14.06190",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Tonga","Female","Lower respiratory infections","3 [1–6]","2.87316","0.89115","5.69686",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Tonga","Female","Stroke","4 [2–8]","4.15246","2.45005","7.68833",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Americas","Trinidad and Tobago","Both sexes","Lower respiratory infections","4 [2–6]","4.25698","2.44537","6.25305",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Americas","Trinidad and Tobago","Both sexes","Stroke","8 [6–12]","8.28780","5.87973","12.15534",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Americas","Trinidad and Tobago","Male","Stroke","9 [7–13]","9.32024","7.05042","12.53599",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Tunisia","Male","Trachea, bronchus, lung cancers","6 [4–8]","5.87702","3.57952","8.42195",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Tunisia","Female","Stroke","7 [5–10]","7.09919","5.11326","9.79937",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Turkey","Male","Ischaemic heart disease","30 [25–35]","30.03148","24.94129","34.95147",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Turkey","Female","Trachea, bronchus, lung cancers","2 [1–2]","1.58847","0.99426","2.22943",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Turkey","Both sexes","Stroke","6 [5–8]","6.35041","4.87506","8.29887",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","United Republic of Tanzania","Both sexes","Ischaemic heart disease","18 [15–21]","18.04068","14.63892","21.28628",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","United Republic of Tanzania","Male","Ischaemic heart disease","20 [16–23]","19.52866","15.91151","22.88151",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Uganda","Female","Ischaemic heart disease","16 [13–18]","15.65139","12.85564","18.41199",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Ukraine","Both sexes","Ischaemic heart disease","47 [35–60]","47.30363","35.09579","59.70746",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Europe","Uzbekistan","Male","Lower respiratory infections","4 [3–6]","4.22501","2.63915","5.98367",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Americas","Saint Vincent and the Grenadines","Female","Lower respiratory infections","7 [4–10]","7.07530","4.03549","10.44200",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Americas","Venezuela (Bolivarian Republic of)","Both sexes","Lower respiratory infections","4 [2–6]","3.62297","1.63222","6.04756",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Americas","Venezuela (Bolivarian Republic of)","Male","Lower respiratory infections","4 [2–7]","4.31061","1.94201","7.19538",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Americas","Venezuela (Bolivarian Republic of)","Male","Stroke","7 [5–9]","6.58910","4.80033","9.49992",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Viet Nam","Female","Lower respiratory infections","3 [2–4]","2.94088","1.98966","3.97641",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Viet Nam","Female","Stroke","7 [5–11]","7.06645","4.73794","10.57944",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Vanuatu","Both sexes","Lower respiratory infections","4 [1–8]","3.97678","1.18320","8.02900",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Vanuatu","Both sexes","Stroke","9 [6–12]","8.65998","6.05034","12.30474",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Vanuatu","Male","Stroke","10 [7–14]","9.62921","6.76579","13.68607",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Samoa","Male","Trachea, bronchus, lung cancers","1 [0–1]","0.74264","0.34277","1.27058",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Western Pacific","Samoa","Female","Stroke","5 [3–8]","4.60822","2.91883","8.03853",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Yemen","Male","Ischaemic heart disease","80 [68–91]","79.61534","67.87931","91.44755",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Yemen","Female","Trachea, bronchus, lung cancers","0 [0–0]","0.35671","0.22590","0.49530",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Eastern Mediterranean","Yemen","Both sexes","Stroke","24 [20–28]","23.98908","20.25698","28.08059",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","South Africa","Female","Ischaemic heart disease","14 [11–17]","14.07469","10.92043","17.14696",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","South Africa","Both sexes","Trachea, bronchus, lung cancers","3 [1–4]","2.53785","1.42142","3.83421",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Zambia","Both sexes","Ischaemic heart disease","15 [13–18]","15.33824","12.60549","17.97862",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Zambia","Male","Ischaemic heart disease","17 [14–20]","16.84069","14.04393","19.50451",""
"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Published","2016","Africa","Zimbabwe","Female","Ischaemic heart disease","16 [12–20]","16.09253","12.36347","19.63152",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Eastern Mediterranean","Afghanistan","Both sexes","Ischaemic heart disease","21 [18–24]","20.98126","17.97265","24.04598",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Eastern Mediterranean","United Arab Emirates","Female","Lower respiratory infections","1 [1–1]","0.96820","0.71250","1.23934",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Argentina","Both sexes","Lower respiratory infections","9 [3–16]","8.87454","3.30689","16.34693",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Argentina","Male","Lower respiratory infections","8 [3–16]","8.44312","3.14613","15.55225",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Argentina","Male","Stroke","4 [3–7]","4.43145","3.06731","6.84950",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Armenia","Female","Lower respiratory infections","2 [2–3]","2.37682","1.64531","3.17596",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Armenia","Female","Stroke","10 [6–14]","9.51713","6.21956","14.26902",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Antigua and Barbuda","Both sexes","Lower respiratory infections","5 [3–8]","5.34885","2.68956","8.48905",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Antigua and Barbuda","Both sexes","Stroke","6 [4–9]","6.01736","4.27777","8.77417",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Americas","Antigua and Barbuda","Male","Stroke","5 [4–8]","5.33315","3.83713","7.55880",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Western Pacific","Australia","Male","Trachea, bronchus, lung cancers","2 [1–3]","1.84640","0.75214","3.49409",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Western Pacific","Australia","Female","Stroke","3 [1–10]","3.38424","1.09781","9.80997",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Austria","Male","Ischaemic heart disease","24 [16–31]","23.69122","16.43352","31.24491",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Austria","Female","Trachea, bronchus, lung cancers","3 [1–4]","2.65368","1.28100","4.44364",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Austria","Both sexes","Stroke","5 [2–10]","4.64071","2.18571","10.02127",""
"Ambient air pollution attributable death rate (per 100 000 population)","Published","2016","Europe","Azerbaijan","Female","Ischaemic heart disease","30 [22–38]","29.72268","21.91037","37.67055",""
