"Indicator","PUBLISH STATES","Year","WHO region","Country","Sex","Cause","Display Value","Numeric","Low","High","Comments"
"Ambient air pollution attributable DALYs","Published","2016","Europe","Belgium","Both sexes","Ischaemic heart disease","27204 [20205–33824]","27204.15567","20204.73633","33823.58203",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Bahrain","Both sexes","Trachea, bronchus, lung cancers","500 [341–655]","499.67175","340.56995","655.03052",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Belize","Both sexes","Stroke","391 [305–485]","391.18068","305.27737","485.02029",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Bolivia (Plurinational State of)","Both sexes","Trachea, bronchus, lung cancers","1158 [625–1797]","1158.47034","624.91742","1797.03467",""
"Ambient air pollution attributable DALYs","Published","2016","South-East Asia","Bhutan","Both sexes","Stroke","1845 [1564–2148]","1845.19515","1563.61609","2148.26807",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Botswana","Both sexes","Trachea, bronchus, lung cancers","197 [108–301]","197.11499","108.24861","301.45450",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Chile","Both sexes","Stroke","23662 [18376–30838]","23662.24010","18375.99023","30837.85352",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Côte d'Ivoire","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Colombia","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Colombia","Female","Ischaemic heart disease","58700 [47096–69398]","58699.75671","47096.31250","69398.08594",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Cuba","Female","Trachea, bronchus, lung cancers","5223 [2789–8214]","5223.27810","2788.55225","8213.72168",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Cyprus","Female","Ischaemic heart disease","1128 [818–1432]","1127.72986","818.25159","1432.11621",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Denmark","Female","Ischaemic heart disease","3259 [2240–4330]","3259.36366","2239.86841","4329.75098",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Egypt","Both sexes","Lower respiratory infections","460343 [365956–551950]","460343.47950","365955.59380","551949.93750",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Egypt","Female","Trachea, bronchus, lung cancers","12795 [9035–16450]","12794.76151","9034.55566","16450.38086",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Eritrea","Female","Ischaemic heart disease","4909 [4177–5646]","4909.08189","4177.41602","5645.86377",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Finland","Female","Trachea, bronchus, lung cancers","374 [74–890]","373.75012","74.03957","890.07312",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","France","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","United Kingdom of Great Britain and Northern Ireland","Female","Lower respiratory infections","23062 [6968–46628]","23062.45288","6968.33789","46628.01172",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Georgia","Male","Ischaemic heart disease","35221 [28843–41242]","35220.55258","28842.71875","41242.32031",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Ghana","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Guinea-Bissau","Female","Lower respiratory infections","11731 [7346–16499]","11730.84877","7345.61084","16498.94727",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Equatorial Guinea","Male","Ischaemic heart disease","2464 [2140–2809]","2463.80183","2140.26367","2808.57983",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Greece","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Honduras","Male","Ischaemic heart disease","18182 [15252–21133]","18182.27148","15251.86328","21133.02344",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Croatia","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Hungary","Male","Lower respiratory infections","2042 [917–3404]","2042.02189","916.71710","3403.76099",""
"Ambient air pollution attributable DALYs","Published","2016","South-East Asia","India","Male","Ischaemic heart disease","7979795 [6936031–9096299]","7979794.81300","6936031.00000","9096299.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Iraq","Male","Lower respiratory infections","132932 [104847–161918]","132931.75080","104847.18750","161918.17190",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Jordan","Male","Lower respiratory infections","7676 [5361–10167]","7676.09132","5360.91406","10167.49219",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Japan","Male","Stroke","97738 [68314–150442]","97737.89749","68314.07813","150442.26560",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Kazakhstan","Male","Ischaemic heart disease","81187 [64395–97776]","81186.76123","64394.60938","97775.77344",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Kenya","Both sexes","Ischaemic heart disease","32433 [27563–37148]","32432.91248","27562.86914","37148.21094",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Cambodia","Male","Lower respiratory infections","37958 [23252–54077]","37957.56787","23251.57031","54076.66016",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Republic of Korea","Both sexes","Ischaemic heart disease","79410 [64740–93169]","79409.70990","64740.36328","93168.59375",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Liberia","Male","Ischaemic heart disease","4819 [3925–5677]","4818.60597","3925.15186","5677.05225",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Libya","Both sexes","Ischaemic heart disease","44081 [38065–50154]","44080.99011","38065.31250","50153.80859",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Lesotho","Both sexes","Lower respiratory infections","25276 [16240–34730]","25275.74646","16239.95020","34730.17188",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Luxembourg","Both sexes","Ischaemic heart disease","1089 [809–1356]","1089.22865","809.20972","1355.82752",""
"Ambient air pollution attributable DALYs","Published","2016","South-East Asia","Maldives","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Malta","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Montenegro","Both sexes","Lower respiratory infections","219 [121–331]","218.52616","121.27437","331.17197",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Mauritania","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Malawi","Female","Stroke","5493 [4337–6857]","5493.45350","4337.04248","6856.70313",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Niger","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Nicaragua","Female","Lower respiratory infections","3766 [1840–6087]","3766.40704","1840.49182","6086.63477",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Nicaragua","Female","Stroke","2528 [1991–3119]","2527.93124","1990.53027","3119.34863",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Peru","Female","Lower respiratory infections","51450 [31835–73345]","51449.73975","31834.98242","73345.26563",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Peru","Female","Stroke","16242 [13444–19423]","16241.66113","13444.18750","19422.70508",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Qatar","Female","Ischaemic heart disease","879 [751–1018]","879.41778","751.35590","1018.16901",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Rwanda","Male","Trachea, bronchus, lung cancers","311 [189–447]","311.35344","189.14075","446.92215",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Singapore","Male","Stroke","2878 [2238–3623]","2878.11657","2237.97925","3623.26074",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Solomon Islands","Male","Lower respiratory infections","541 [169–1071]","540.96984","168.64836","1070.76465",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Solomon Islands","Male","Trachea, bronchus, lung cancers","35 [16–61]","35.24172","16.11059","60.60174",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Somalia","Male","Stroke","11736 [9749–13748]","11736.45517","9748.59766","13747.80273",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Serbia","Male","Lower respiratory infections","3520 [2162–5015]","3519.72025","2162.30713","5015.18652",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Serbia","Male","Trachea, bronchus, lung cancers","15625 [8743–23608]","15624.89513","8742.81152","23608.30469",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Slovenia","Male","Lower respiratory infections","654 [296–1086]","653.72548","295.55820","1086.34131",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Chad","Male","Lower respiratory infections","348382 [268972–431309]","348381.51640","268972.03130","431308.81250",""
